,h2h
1914,1.0
1915,1.0
1916,0.3333333333333333
1917,1.0
1918,1.0
1919,1.0
1920,0.0
1921,0.0
1922,1.0
1923,1.0
1924,0.6
1925,0.0
1926,0.6
1927,0.0
1928,0.3333333333333333
1929,1.0
1930,1.0
1931,0.6666666666666666
1932,0.0
1933,0.0
1934,0.4
1935,0.0
1936,0.3333333333333333
1937,0.0
1938,1.0
1939,0.6
1940,0.5
1941,0.0
1942,0.0
1943,0.5
1944,0.0
1945,0.75
1946,0.0
1947,0.2
1948,0.3333333333333333
1949,0.0
1950,0.4
1951,0.7142857142857143
1952,0.0
1953,0.7142857142857143
1954,0.0
1955,0.5
1956,1.0
1957,0.0
1958,0.4
1959,1.0
1960,0.3333333333333333
1961,0.0
1962,0.3333333333333333
1963,1.0
1964,1.0
1965,1.0
1966,0.75
1967,0.5
1968,1.0
1969,0.6666666666666666
1970,0.5714285714285714
1971,1.0
1972,0.8
1973,0.0
1974,0.3333333333333333
1975,0.25
1976,0.5
1977,1.0
1978,0.8
1979,1.0
1980,1.0
1981,0.0
1982,0.75
1983,0.5
1984,0.8333333333333334
1985,0.5
1986,0.16666666666666666
1987,0.75
1988,0.0
1989,0.5
1990,0.0
1991,0.6
1992,0.25
1993,0.5
1994,0.0
1995,1.0
1996,0.0
1997,0.0
1998,0.3333333333333333
1999,0.0
2000,0.7142857142857143
2001,0.25
2002,1.0
2003,0.0
2004,0.0
2005,1.0
2006,0.0
2007,0.0
2008,0.6
2009,0.0
2010,0.6666666666666666
2011,0.2
2012,0.0
2013,0.0
2014,1.0
2015,0.4
2016,1.0
2017,0.0
2018,0.3333333333333333
2019,0.0
2020,0.8
2021,0.3333333333333333
2022,0.0
2023,0.4
2024,0.0
2025,0.2
2026,0.5
2027,1.0
2028,0.5
2029,0.0
2030,0.0
2031,1.0
2032,0.0
2033,0.5
2034,0.16666666666666666
2035,0.5
2036,0.0
2037,0.6
2038,0.5
2039,1.0
2040,1.0
2041,0.0
2042,0.6666666666666666
2043,0.0
2044,1.0
2045,0.6666666666666666
2046,0.5
2047,1.0
2048,0.42857142857142855
2049,0.3333333333333333
2050,0.0
2051,0.5
2052,0.16666666666666666
2053,0.16666666666666666
2054,0.25
2055,1.0
2056,0.42857142857142855
2057,0.25
2058,0.5
2059,0.5
2060,1.0
2061,0.5714285714285714
2062,0.5
2063,0.0
2064,1.0
2065,0.5
2066,0.3333333333333333
2067,0.0
2068,1.0
2069,1.0
2070,1.0
2071,0.6666666666666666
2072,0.42857142857142855
2073,0.3333333333333333
2074,0.0
2075,0.0
2076,0.0
2077,0.0
2078,0.3333333333333333
2079,1.0
2080,0.0
2081,1.0
2082,1.0
2083,0.0
2084,0.5
2085,0.2857142857142857
2086,1.0
2087,1.0
2088,0.25
2089,1.0
2090,0.0
2091,0.0
2092,1.0
2093,1.0
2094,1.0
2095,1.0
2096,0.5
2097,0.6
2098,0.0
2099,0.0
2100,0.25
2101,1.0
2102,0.6666666666666666
2103,0.5
2104,0.5
2105,0.5714285714285714
2106,1.0
2107,0.0
2108,0.8333333333333334
2109,0.5
2110,0.6666666666666666
2111,0.3333333333333333
2112,0.6666666666666666
2113,1.0
2114,0.0
2115,0.0
2116,0.3333333333333333
2117,0.5
2118,0.0
2119,0.5
2120,0.4166666666666667
2121,0.0
2122,1.0
2123,0.5
2124,1.0
2125,0.5
2126,1.0
2127,0.5
2128,0.5
2129,0.2
2130,0.25
2131,0.6666666666666666
2132,0.0
2133,1.0
2134,1.0
2135,0.0
2136,0.75
2137,0.75
2138,0.0
2139,0.5
2140,0.5
2141,0.4
2142,1.0
2143,0.5
2144,0.3333333333333333
2145,0.0
2146,0.0
2147,0.5
2148,1.0
2149,0.0
2150,1.0
2151,1.0
2152,0.0
2153,0.2
2154,0.38461538461538464
2155,0.0
2156,0.5714285714285714
2157,0.5
2158,0.5
2159,1.0
2160,0.5
2161,0.0
2162,0.75
2163,1.0
2164,0.0
2165,0.0
2166,0.3333333333333333
2167,0.75
2168,0.0
2169,1.0
2170,0.0
2171,0.6
2172,0.0
2173,0.5
2174,0.5
2175,0.6666666666666666
2176,0.0
2177,1.0
2178,1.0
2179,1.0
2180,0.0
2181,0.6666666666666666
2182,0.3333333333333333
2183,0.2857142857142857
2184,0.0
2185,0.14285714285714285
2186,0.0
2187,0.5
2188,0.0
2189,1.0
2190,0.0
2191,0.0
2192,0.5
2193,1.0
2194,0.3333333333333333
2195,0.5
2196,0.0
2197,0.0
2198,1.0
2199,0.3333333333333333
2200,0.5
2201,1.0
2202,0.6666666666666666
2203,0.5
2204,0.2
2205,0.5
2206,0.4444444444444444
2207,0.5
2208,1.0
2209,0.75
2210,1.0
2211,1.0
2212,1.0
2213,1.0
2214,0.5
2215,0.0
2216,0.0
2217,1.0
2218,0.0
2219,0.8333333333333334
2220,1.0
2221,1.0
2222,0.25
2223,1.0
2224,0.0
2225,0.2
2226,1.0
2227,0.0
2228,1.0
2229,1.0
2230,0.6666666666666666
2231,0.0
2232,0.0
2233,1.0
2234,0.3333333333333333
2235,0.6666666666666666
2236,1.0
2237,0.3333333333333333
2238,0.5
2239,0.5
2240,1.0
2241,0.5
2242,1.0
2243,0.0
2244,0.5
2245,1.0
2246,0.25
2247,0.5
2248,0.5
2249,0.0
2250,1.0
2251,0.0
2252,0.0
2253,0.0
2254,0.6666666666666666
2255,0.5
2256,1.0
2257,0.0
2258,0.3333333333333333
2259,0.0
2260,0.25
2261,0.0
2262,0.0
2263,0.5
2264,0.3333333333333333
2265,0.6666666666666666
2266,0.8
2267,0.5
2268,0.2
2269,0.0
2270,0.25
2271,1.0
2272,1.0
2273,0.25
2274,0.5833333333333334
2275,1.0
2276,0.8
2277,0.0
2278,1.0
2279,0.5
2280,0.75
2281,1.0
2282,1.0
2283,1.0
2284,0.5
2285,1.0
2286,0.5
2287,0.0
2288,0.75
2289,0.0
2290,0.5
2291,1.0
2292,0.75
2293,0.4444444444444444
2294,0.0
2295,0.6666666666666666
2296,1.0
2297,0.2857142857142857
2298,1.0
2299,0.625
2300,0.0
2301,1.0
2302,0.5
2303,0.5
2304,0.2857142857142857
2305,0.8
2306,1.0
2307,0.6666666666666666
2308,0.5
2309,1.0
2310,0.5
2311,0.5
2312,0.0
2313,0.5
2314,0.0
2315,0.3333333333333333
2316,0.8333333333333334
2317,0.6666666666666666
2318,0.5
2319,1.0
2320,0.5
2321,1.0
2322,0.5
2323,0.0
2324,0.3333333333333333
2325,1.0
2326,0.3333333333333333
2327,0.4
2328,1.0
2329,0.3333333333333333
2330,1.0
2331,1.0
2332,1.0
2333,1.0
2334,0.5
2335,0.6666666666666666
2336,0.3333333333333333
2337,0.4
2338,0.5
2339,1.0
2340,0.5
2341,0.6666666666666666
2342,0.5
2343,1.0
2344,0.3333333333333333
2345,0.5
2346,1.0
2347,0.5
2348,1.0
2349,1.0
2350,0.6666666666666666
2351,0.5
2352,1.0
2353,1.0
2354,1.0
2355,0.5
2356,0.5
2357,0.6
2358,1.0
2359,1.0
2360,0.6666666666666666
2361,1.0
2362,0.0
2363,0.6
2364,0.6
2365,0.5
2366,1.0
2367,0.75
2368,0.5
2369,1.0
2370,0.5
2371,0.0
2372,0.0
2373,1.0
2374,0.0
2375,0.7142857142857143
2376,1.0
2377,0.4
2378,0.42857142857142855
2379,0.5
2380,1.0
2381,0.5
2382,0.0
2383,0.3333333333333333
2384,1.0
2385,1.0
2386,1.0
2387,0.5
2388,1.0
2389,0.6666666666666666
2390,0.25
2391,0.75
2392,0.5714285714285714
2393,1.0
2394,0.2857142857142857
2395,0.375
2396,0.0
2397,0.75
2398,1.0
2399,0.0
2400,0.6666666666666666
2401,0.5
2402,0.75
2403,0.5
2404,1.0
2405,0.0
2406,0.0
2407,1.0
2408,0.5
2409,0.4
2410,1.0
2411,1.0
2412,0.75
2413,0.5
2414,1.0
2415,0.3333333333333333
2416,0.0
2417,0.0
2418,1.0
2419,0.5
2420,1.0
2421,0.6666666666666666
2422,0.3333333333333333
2423,1.0
2424,0.5
2425,0.5
2426,0.0
2427,0.5
2428,0.0
2429,0.0
2430,0.0
2431,0.5
2432,0.3333333333333333
2433,0.5
2434,0.5
2435,0.25
2436,0.5
2437,1.0
2438,0.0
2439,0.0
2440,0.5
2441,0.0
2442,0.3333333333333333
2443,1.0
2444,1.0
2445,0.5
2446,0.5
2447,0.5
2448,0.0
2449,1.0
2450,0.3333333333333333
2451,0.0
2452,0.3333333333333333
2453,1.0
2454,0.0
2455,1.0
2456,0.0
2457,0.5
2458,0.375
2459,0.0
2460,0.25
2461,1.0
2462,0.0
2463,0.5
2464,0.0
2465,0.0
2466,0.0
2467,1.0
2468,0.4
2469,0.0
2470,0.5
2471,0.0
2472,0.75
2473,1.0
2474,1.0
2475,0.6666666666666666
2476,1.0
2477,1.0
2478,0.0
2479,0.5
2480,0.6666666666666666
2481,0.5
2482,0.0
2483,0.5
2484,0.6666666666666666
2485,1.0
2486,0.25
2487,1.0
2488,0.7142857142857143
2489,0.0
2490,0.3333333333333333
2491,0.2
2492,0.0
2493,1.0
2494,0.0
2495,1.0
2496,1.0
2497,0.5
2498,1.0
2499,0.6666666666666666
2500,0.6666666666666666
2501,0.0
2502,0.0
2503,0.6666666666666666
2504,1.0
2505,1.0
2506,0.0
2507,0.5
2508,1.0
2509,0.0
2510,0.5
2511,0.5
2512,0.0
2513,1.0
2514,0.5
2515,0.0
2516,0.25
2517,1.0
2518,0.5
2519,1.0
2520,0.0
2521,1.0
2522,0.5
2523,0.6
2524,0.6666666666666666
2525,0.25
2526,0.25
2527,0.5
2528,0.0
2529,0.0
2530,0.0
2531,0.6666666666666666
2532,0.3333333333333333
2533,1.0
2534,0.0
2535,1.0
2536,0.75
2537,0.5
2538,0.75
2539,0.0
2540,0.0
2541,1.0
2542,0.5
2543,0.2
2544,0.2857142857142857
2545,0.0
2546,0.0
2547,0.0
2548,1.0
2549,0.4
2550,1.0
2551,0.0
2552,0.0
2553,0.2857142857142857
2554,0.5
2555,0.0
2556,0.6666666666666666
2557,1.0
2558,0.5
2559,0.0
2560,1.0
2561,1.0
2562,0.0
2563,0.8571428571428571
2564,0.6
2565,0.0
2566,0.4
2567,0.16666666666666666
2568,0.16666666666666666
2569,0.0
2570,0.5
2571,1.0
2572,0.0
2573,0.16666666666666666
2574,1.0
2575,0.0
2576,0.5
2577,0.6666666666666666
2578,0.0
2579,0.5
2580,0.0
2581,0.0
2582,0.5
2583,0.0
2584,1.0
2585,1.0
2586,0.25
2587,0.5
2588,0.5
2589,0.0
2590,0.16666666666666666
2591,0.6666666666666666
2592,1.0
2593,0.4
2594,0.6
2595,1.0
2596,0.0
2597,0.0
2598,0.0
2599,1.0
2600,1.0
2601,0.5
2602,1.0
2603,1.0
2604,0.16666666666666666
2605,0.0
2606,0.5
2607,0.5
2608,0.5
2609,0.25
2610,1.0
2611,0.4
2612,0.8
2613,0.0
2614,0.0
2615,1.0
2616,0.5
2617,0.3333333333333333
2618,0.3333333333333333
2619,0.5
2620,0.0
2621,0.3333333333333333
2622,0.0
2623,1.0
2624,0.0
2625,0.0
2626,0.5
2627,1.0
2628,1.0
2629,0.42857142857142855
2630,0.6666666666666666
2631,0.5
2632,0.6666666666666666
2633,0.5
2634,0.75
2635,0.6666666666666666
2636,0.0
2637,1.0
2638,0.2857142857142857
2639,1.0
2640,0.5
2641,1.0
2642,1.0
2643,0.5
2644,1.0
2645,0.6666666666666666
2646,1.0
2647,1.0
2648,0.5
2649,0.0
2650,1.0
2651,0.5
2652,1.0
2653,0.0
2654,0.0
2655,0.0
2656,0.0
2657,0.0
2658,0.6666666666666666
2659,0.0
2660,1.0
2661,0.0
2662,1.0
2663,0.6666666666666666
2664,1.0
2665,0.3333333333333333
2666,0.0
2667,1.0
2668,0.0
2669,1.0
2670,0.5
2671,0.6666666666666666
2672,1.0
2673,0.0
2674,0.0
2675,0.2857142857142857
2676,0.0
2677,0.5
2678,0.0
2679,0.6666666666666666
2680,0.4
2681,0.4
2682,0.7142857142857143
2683,0.0
2684,0.8571428571428571
2685,0.0
2686,0.0
2687,1.0
2688,0.8
2689,0.0
2690,0.6666666666666666
2691,1.0
2692,1.0
2693,0.6666666666666666
2694,0.6666666666666666
2695,0.3333333333333333
2696,0.5
2697,0.6666666666666666
2698,0.0
2699,1.0
2700,1.0
2701,1.0
2702,1.0
2703,1.0
2704,0.25
2705,1.0
2706,1.0
2707,0.0
2708,0.5
2709,0.0
2710,0.16666666666666666
2711,0.5
2712,0.0
2713,0.6666666666666666
2714,0.4166666666666667
2715,0.0
2716,1.0
2717,0.0
2718,0.3333333333333333
2719,1.0
2720,0.0
2721,0.3333333333333333
2722,0.42857142857142855
2723,1.0
2724,0.25
2725,0.3333333333333333
2726,0.6666666666666666
2727,0.4
2728,0.5
2729,0.0
2730,0.0
2731,0.0
2732,0.5
2733,1.0
2734,1.0
2735,0.5
2736,0.5
2737,1.0
2738,0.0
2739,0.0
2740,1.0
2741,0.0
2742,0.0
2743,0.0
2744,1.0
2745,0.3333333333333333
2746,0.0
2747,0.2
2748,1.0
2749,0.3333333333333333
2750,1.0
2751,0.0
2752,0.0
2753,0.0
2754,0.5
2755,0.4
2756,1.0
2757,1.0
2758,0.0
2759,0.0
2760,0.5
2761,0.6666666666666666
2762,0.0
2763,0.0
2764,1.0
2765,0.6666666666666666
2766,0.0
2767,0.0
2768,0.3333333333333333
2769,0.6666666666666666
2770,0.5
2771,0.6666666666666666
2772,0.14285714285714285
2773,1.0
2774,0.0
2775,0.3333333333333333
2776,1.0
2777,0.0
2778,0.5
2779,0.0
2780,1.0
2781,0.0
2782,1.0
2783,1.0
2784,1.0
2785,0.6
2786,0.5
2787,0.5
2788,0.0
2789,0.0
2790,0.0
2791,1.0
2792,0.5
2793,0.5
2794,1.0
2795,1.0
2796,0.2
2797,1.0
2798,0.0
2799,0.5
2800,0.3333333333333333
2801,1.0
2802,0.25
2803,0.6
2804,1.0
2805,0.0
2806,0.25
2807,0.5
2808,0.5
2809,0.0
2810,0.3333333333333333
2811,1.0
2812,0.5
2813,0.14285714285714285
2814,0.3333333333333333
2815,0.0
2816,0.0
2817,0.0
2818,0.5
2819,0.5
2820,1.0
2821,0.16666666666666666
2822,0.5
2823,0.5
2824,0.5
2825,1.0
2826,1.0
2827,0.3333333333333333
2828,0.0
2829,0.0
2830,1.0
2831,0.5
2832,0.5
2833,0.0
2834,1.0
2835,0.14285714285714285
2836,0.5
2837,0.5
2838,0.0
2839,0.6666666666666666
2840,0.0
2841,0.6666666666666666
2842,0.3333333333333333
2843,0.0
2844,0.3333333333333333
2845,0.0
2846,1.0
2847,0.625
2848,0.0
2849,0.5
2850,1.0
2851,1.0
2852,1.0
2853,0.6
2854,0.0
2855,0.25
2856,0.6
2857,0.5
2858,1.0
2859,1.0
2860,0.3333333333333333
2861,1.0
2862,0.6666666666666666
2863,1.0
2864,1.0
2865,1.0
2866,1.0
2867,0.8
2868,0.5
2869,0.5
2870,1.0
2871,0.3333333333333333
2872,0.6666666666666666
2873,0.8333333333333334
2874,1.0
2875,0.5
2876,0.3333333333333333
2877,1.0
2878,1.0
2879,0.0
2880,0.3333333333333333
2881,0.0
2882,1.0
2883,0.5
2884,1.0
2885,0.5
2886,0.4
2887,0.375
2888,0.0
2889,1.0
2890,0.6666666666666666
2891,0.5
2892,1.0
2893,0.3333333333333333
2894,0.0
2895,1.0
2896,0.0
2897,0.5
2898,0.0
2899,0.5
2900,0.5
2901,1.0
2902,0.0
2903,1.0
2904,0.0
2905,0.0
2906,0.5
2907,0.6
2908,1.0
2909,0.0
2910,1.0
2911,0.75
2912,0.5
2913,0.0
2914,0.5
2915,1.0
2916,0.0
2917,0.5
2918,0.5
2919,1.0
2920,0.0
2921,1.0
2922,0.0
2923,0.2857142857142857
2924,0.3333333333333333
2925,0.5294117647058824
2926,1.0
2927,0.6666666666666666
2928,1.0
2929,1.0
2930,0.0
2931,1.0
2932,0.0
2933,0.5
2934,0.5
2935,1.0
2936,0.0
2937,1.0
2938,0.0
2939,0.0
2940,0.0
2941,0.6666666666666666
2942,0.5
2943,0.0
2944,0.3333333333333333
2945,0.14285714285714285
2946,1.0
2947,0.5
2948,1.0
2949,0.0
2950,0.6666666666666666
2951,0.0
2952,1.0
2953,1.0
2954,0.0
2955,0.25
2956,0.42857142857142855
2957,0.3333333333333333
2958,0.0
2959,1.0
2960,1.0
2961,1.0
2962,0.0
2963,0.5714285714285714
2964,0.0
2965,0.0
2966,1.0
2967,0.42857142857142855
2968,0.0
2969,1.0
2970,1.0
2971,0.0
2972,1.0
2973,0.5
2974,0.5
2975,1.0
2976,1.0
2977,0.6666666666666666
2978,1.0
2979,0.2
2980,0.5
2981,0.5
2982,0.5
2983,0.0
2984,0.6
2985,0.5
2986,0.0
2987,1.0
2988,0.0
2989,0.5
2990,0.75
2991,0.5
2992,0.18181818181818182
2993,0.0
2994,1.0
2995,0.3333333333333333
2996,0.6666666666666666
2997,0.5
2998,0.3333333333333333
2999,1.0
3000,0.0
3001,1.0
3002,1.0
3003,1.0
3004,0.0
3005,0.0
3006,0.5
3007,0.0
3008,0.0
3009,0.6666666666666666
3010,0.6666666666666666
3011,1.0
3012,0.0
3013,0.3333333333333333
3014,1.0
3015,0.5
3016,0.5
3017,0.5
3018,0.8
3019,1.0
3020,0.0
3021,0.6666666666666666
3022,0.4
3023,0.6666666666666666
3024,0.75
3025,0.0
3026,0.0
3027,0.0
3028,0.0
3029,0.0
3030,0.0
3031,0.3333333333333333
3032,1.0
3033,0.2857142857142857
3034,1.0
3035,0.5
3036,0.5
3037,0.5
3038,0.5
3039,0.5
3040,0.5
3041,0.0
3042,1.0
3043,0.0
3044,0.75
3045,0.16666666666666666
3046,0.0
3047,0.0
3048,0.5
3049,0.0
3050,0.5
3051,0.6
3052,1.0
3053,1.0
3054,1.0
3055,0.6666666666666666
3056,0.0
3057,1.0
3058,0.6666666666666666
3059,0.5
3060,0.0
3061,0.5555555555555556
3062,1.0
3063,0.2
3064,0.6666666666666666
3065,0.6666666666666666
3066,0.0
3067,0.0
3068,0.6
3069,0.5
3070,0.0
3071,0.0
3072,0.4
3073,0.0
3074,0.0
3075,0.0
3076,1.0
3077,0.0
3078,0.0
3079,0.4
3080,1.0
3081,1.0
3082,0.0
3083,0.3333333333333333
3084,0.0
3085,1.0
3086,0.0
3087,1.0
3088,0.0
3089,0.0
3090,0.8
3091,0.5
3092,0.0
3093,0.5
3094,0.5
3095,1.0
3096,0.0
3097,0.6666666666666666
3098,1.0
3099,0.4
3100,0.4
3101,0.5
3102,0.5384615384615384
3103,1.0
3104,1.0
3105,1.0
3106,1.0
3107,0.6666666666666666
3108,1.0
3109,0.0
3110,0.3333333333333333
3111,1.0
3112,1.0
3113,0.0
3114,0.0
3115,0.75
3116,0.5714285714285714
3117,0.6666666666666666
3118,0.0
3119,1.0
3120,0.3333333333333333
3121,0.0
3122,0.0
3123,0.5
3124,0.5
3125,0.5
3126,0.0
3127,0.3333333333333333
3128,0.5
3129,0.38461538461538464
3130,1.0
3131,0.2
3132,0.6
3133,0.3333333333333333
3134,1.0
3135,1.0
3136,0.0
3137,0.0
3138,1.0
3139,0.0
3140,0.0
3141,0.0
3142,0.0
3143,1.0
3144,1.0
3145,0.25
3146,1.0
3147,0.0
3148,1.0
3149,0.3333333333333333
3150,0.6666666666666666
3151,0.0
3152,0.5
3153,0.0
3154,1.0
3155,1.0
3156,0.0
3157,0.5
3158,0.6666666666666666
3159,0.0
3160,0.6666666666666666
3161,0.3333333333333333
3162,0.0
3163,0.75
3164,1.0
3165,0.0
3166,1.0
3167,0.5
3168,0.8
3169,1.0
3170,1.0
3171,0.5
3172,0.0
3173,0.0
3174,0.0
3175,0.5
3176,0.5
3177,1.0
3178,1.0
3179,0.0
3180,1.0
3181,1.0
3182,0.4
3183,0.3333333333333333
3184,0.3333333333333333
3185,0.3333333333333333
3186,1.0
3187,1.0
3188,1.0
3189,0.5
3190,0.0
3191,0.5
3192,1.0
3193,0.8
3194,0.0
3195,1.0
3196,1.0
3197,1.0
3198,1.0
3199,0.6666666666666666
3200,1.0
3201,0.5
3202,0.0
3203,0.5
3204,0.5
3205,0.0
3206,0.0
3207,1.0
3208,0.0
3209,1.0
3210,0.0
3211,1.0
3212,0.0
3213,1.0
3214,0.5
3215,1.0
3216,0.0
3217,1.0
3218,0.6666666666666666
3219,0.5
3220,1.0
3221,1.0
3222,0.5
3223,1.0
3224,1.0
3225,0.5
3226,0.0
3227,0.5
3228,0.0
3229,0.6
3230,0.5
3231,1.0
3232,0.4
3233,1.0
3234,0.2
3235,1.0
3236,0.5
3237,0.5714285714285714
3238,1.0
3239,1.0
3240,1.0
3241,0.5
3242,0.4
3243,0.0
3244,0.16666666666666666
3245,0.3333333333333333
3246,0.5
3247,0.6666666666666666
3248,0.3333333333333333
3249,1.0
3250,0.0
3251,0.5714285714285714
3252,0.0
3253,0.25
3254,0.3333333333333333
3255,0.0
3256,0.5
3257,0.0
3258,0.0
3259,1.0
3260,0.0
3261,1.0
3262,0.5
3263,0.6
3264,0.0
3265,0.3333333333333333
3266,0.0
3267,0.5
3268,0.0
3269,1.0
3270,1.0
3271,0.0
3272,0.6666666666666666
3273,0.4444444444444444
3274,0.75
3275,0.0
3276,1.0
3277,0.3333333333333333
3278,1.0
3279,1.0
3280,1.0
3281,0.75
3282,1.0
3283,0.0
3284,0.5
3285,1.0
3286,1.0
3287,1.0
3288,1.0
3289,0.4
3290,0.3333333333333333
3291,0.75
3292,0.5
3293,0.5
3294,0.3333333333333333
3295,0.0
3296,0.5
3297,0.0
3298,1.0
3299,1.0
3300,0.0
3301,0.5
3302,1.0
3303,0.4
3304,0.0
3305,1.0
3306,0.5
3307,1.0
3308,0.5
3309,0.0
3310,0.0
3311,1.0
3312,0.4444444444444444
3313,0.0
3314,0.0
3315,1.0
3316,0.5714285714285714
3317,0.4
3318,0.0
3319,0.5
3320,0.5
3321,0.5
3322,1.0
3323,0.25
3324,1.0
3325,0.0
3326,0.0
3327,0.0
3328,0.5
3329,0.0
3330,0.16666666666666666
3331,0.16666666666666666
3332,0.18181818181818182
3333,0.0
3334,1.0
3335,0.5
3336,1.0
3337,0.6666666666666666
3338,1.0
3339,0.5
3340,0.4444444444444444
3341,1.0
3342,0.75
3343,0.0
3344,0.5
3345,1.0
3346,0.0
3347,1.0
3348,0.6666666666666666
3349,1.0
3350,1.0
3351,1.0
3352,0.0
3353,0.6
3354,0.25
3355,0.5
3356,0.4
3357,0.0
3358,0.5
3359,1.0
3360,0.0
3361,0.0
3362,1.0
3363,1.0
3364,0.0
3365,0.5
3366,0.6666666666666666
3367,0.6666666666666666
3368,1.0
3369,0.0
3370,0.0
3371,1.0
3372,0.3333333333333333
3373,0.0
3374,0.0
3375,0.6666666666666666
3376,0.0
3377,0.0
3378,0.3333333333333333
3379,0.375
3380,0.5
3381,0.5
3382,1.0
3383,0.3333333333333333
3384,0.0
3385,1.0
3386,0.6666666666666666
3387,1.0
3388,0.0
3389,0.5
3390,0.0
3391,0.6666666666666666
3392,0.5
3393,1.0
3394,0.0
3395,0.3333333333333333
3396,0.6
3397,0.0
3398,0.8
3399,0.6
3400,0.0
3401,0.0
3402,1.0
3403,0.0
3404,0.0
3405,0.0
3406,1.0
3407,0.5
3408,0.3333333333333333
3409,0.5
3410,0.3333333333333333
3411,0.5
3412,1.0
3413,1.0
3414,0.6666666666666666
3415,0.3333333333333333
3416,0.75
3417,0.5
3418,1.0
3419,0.3333333333333333
3420,0.0
3421,1.0
3422,0.5
3423,0.5
3424,1.0
3425,1.0
3426,1.0
3427,0.0
3428,1.0
3429,0.3333333333333333
3430,1.0
3431,0.0
3432,0.4
3433,1.0
3434,0.4
3435,0.5
3436,0.25
3437,0.0
3438,0.0
3439,0.5
3440,0.0
3441,0.3333333333333333
3442,0.0
3443,0.6666666666666666
3444,0.25
3445,0.16666666666666666
3446,0.6666666666666666
3447,1.0
3448,1.0
3449,0.5
3450,0.3333333333333333
3451,0.4444444444444444
3452,0.0
3453,0.0
3454,0.0
3455,1.0
3456,0.0
3457,0.4
3458,1.0
3459,0.5
3460,0.5
3461,0.0
3462,0.5
3463,0.5
3464,0.6666666666666666
3465,1.0
3466,0.6666666666666666
3467,1.0
3468,0.0
3469,0.75
3470,0.6666666666666666
3471,0.25
3472,1.0
3473,0.6666666666666666
3474,0.6666666666666666
3475,0.0
3476,1.0
3477,1.0
3478,0.6666666666666666
3479,0.7142857142857143
3480,1.0
3481,0.5
3482,1.0
3483,1.0
3484,1.0
3485,0.6666666666666666
3486,0.5
3487,0.0
3488,0.5714285714285714
3489,1.0
3490,1.0
3491,1.0
3492,0.5
3493,0.5
3494,1.0
3495,1.0
3496,0.0
3497,0.0
3498,1.0
3499,0.0
3500,1.0
3501,0.0
3502,1.0
3503,0.6666666666666666
3504,0.625
3505,0.6666666666666666
3506,0.0
3507,0.5
3508,0.6666666666666666
3509,0.375
3510,0.5
3511,0.0
3512,0.0
3513,0.5
3514,1.0
3515,1.0
3516,0.0
3517,0.4
3518,0.0
3519,0.5
3520,1.0
3521,0.5
3522,0.0
3523,0.0
3524,0.25
3525,1.0
3526,0.75
3527,0.5
3528,0.375
3529,0.0
3530,0.8
3531,1.0
3532,0.3333333333333333
3533,0.0
3534,0.5
3535,0.625
3536,0.0
3537,0.0
3538,0.0
3539,0.6666666666666666
3540,1.0
3541,0.0
3542,1.0
3543,1.0
3544,0.4
3545,0.5
3546,0.0
3547,0.2857142857142857
3548,0.25
3549,0.5
3550,0.5
3551,1.0
3552,1.0
3553,0.3333333333333333
3554,1.0
3555,1.0
3556,0.5
3557,0.4
3558,1.0
3559,1.0
3560,0.5
3561,1.0
3562,1.0
3563,0.75
3564,0.5
3565,1.0
3566,1.0
3567,1.0
3568,0.5
3569,1.0
3570,0.5
3571,1.0
3572,0.5
3573,1.0
3574,0.5
3575,0.0
3576,1.0
3577,0.0
3578,0.0
3579,0.5
3580,0.0
3581,1.0
3582,0.3333333333333333
3583,0.0
3584,0.0
3585,0.0
3586,0.0
3587,0.5
3588,0.5
3589,0.3333333333333333
3590,0.6
3591,0.5
3592,1.0
3593,1.0
3594,0.5
3595,0.5
3596,1.0
3597,0.0
3598,1.0
3599,0.0
3600,0.5
3601,0.0
3602,0.8
3603,0.0
3604,0.6666666666666666
3605,0.5
3606,1.0
3607,0.6666666666666666
3608,0.25
3609,0.0
3610,0.6666666666666666
3611,0.5
3612,0.5
3613,0.5
3614,0.5
3615,0.0
3616,0.0
3617,0.0
3618,1.0
3619,1.0
3620,0.6
3621,0.5
3622,0.4
3623,1.0
3624,1.0
3625,0.0
3626,1.0
3627,0.3333333333333333
3628,0.375
3629,0.3333333333333333
3630,1.0
3631,0.375
3632,0.0
3633,1.0
3634,1.0
3635,0.5
3636,0.2857142857142857
3637,0.6666666666666666
3638,0.0
3639,1.0
3640,1.0
3641,0.5
3642,0.0
3643,0.25
3644,1.0
3645,0.2857142857142857
3646,0.3333333333333333
3647,0.6
3648,0.0
3649,0.6666666666666666
3650,0.25
3651,0.5
3652,0.0
3653,0.0
3654,0.25
3655,1.0
3656,0.0
3657,0.3333333333333333
3658,0.0
3659,0.5
3660,0.6666666666666666
3661,1.0
3662,1.0
3663,0.5
3664,0.2
3665,0.0
3666,0.0
3667,0.5
3668,1.0
3669,0.3333333333333333
3670,0.25
3671,0.0
3672,1.0
3673,1.0
3674,1.0
3675,0.5
3676,0.0
3677,0.0
3678,0.0
3679,0.0
3680,0.5714285714285714
3681,0.0
3682,0.3333333333333333
3683,0.5
3684,0.0
3685,0.0
3686,0.75
3687,0.75
3688,0.0
3689,1.0
3690,0.0
3691,0.3333333333333333
3692,0.7142857142857143
3693,1.0
